,group_1.0,group_1.1,group_1.2,group_2.0,group_2.1,group_2.2,group_2.3,group_3.0,group_3.1,group_3.2,group_4.0,group_4.1,group_4.2
1893,62.489872,62.379436,62.423607,62.224842,62.004036,62.710777,62.688683,253.03033,252.90318,253.0049,65.07728,57.553284,45.765484
1894,62.423607,62.73287,62.18068,62.136513,61.871574,62.688683,62.489872,253.03033,252.9286,252.95404,63.04222,59.401882,44.63497
1895,62.777058,62.489872,62.070274,62.070274,61.871574,62.688683,62.224842,253.05576,252.9286,253.03033,63.57274,59.137604,44.091877
1896,62.688683,62.40152,62.158596,62.18068,62.026115,62.66659,62.6445,253.03033,252.9286,253.0049,63.08642,59.42391,44.46115
1897,62.445694,62.335262,62.46778,62.18068,62.335262,62.688683,62.865437,253.05576,252.9286,253.0049,63.21903,59.600132,44.374252
1898,62.489872,62.445694,62.423607,62.379436,61.805347,62.578228,62.66659,253.05576,252.95404,253.03033,63.39587,59.512016,44.352528
1899,62.18068,62.556137,62.489872,62.158596,62.070274,62.754963,62.688683,253.08119,252.9286,252.97948,62.99802,59.842487,44.113594
1900,62.31318,62.379436,62.53405,62.31318,61.95988,62.688683,62.887535,253.03033,252.9286,253.0049,63.39587,58.785336,45.113125
1901,62.489872,62.489872,62.379436,62.004036,62.20276,62.688683,62.578228,253.05576,252.9286,253.03033,63.705406,59.379856,44.439426
1902,62.66659,62.578228,62.158596,62.20276,62.18068,62.688683,62.821247,253.03033,252.90318,253.03033,63.39587,59.137604,44.46115
1903,62.688683,62.578228,62.048195,62.20276,61.981956,62.66659,62.6445,253.03033,252.9286,253.0049,62.887535,59.688255,44.200474
1904,62.60032,62.445694,62.158596,62.291096,61.981956,62.60032,62.73287,253.03033,252.90318,252.97948,63.55063,59.159626,44.091877
1905,62.40152,62.246925,62.445694,62.20276,62.20276,62.688683,62.688683,253.03033,252.90318,253.0049,63.21903,59.578102,44.113594
1906,62.445694,62.423607,62.445694,62.291096,61.981956,62.66659,62.66659,253.05576,252.97948,253.03033,63.39587,59.31378,44.309082
1907,62.46778,62.423607,62.335262,62.20276,61.717052,62.489872,62.31318,253.0049,252.90318,253.05576,63.882324,58.785336,46.548832
1908,62.40152,62.500916,62.32422,62.2138,61.849503,62.53405,62.31318,253.0049,252.90318,253.05576,63.81598,59.04956,45.276917
1909,62.335262,62.578228,62.31318,62.224842,61.981956,62.578228,62.31318,253.0049,252.90318,253.05576,63.749634,59.31378,44.005005
1910,62.66659,62.40152,62.18068,62.114433,62.004036,62.66659,62.688683,253.10663,252.9286,253.08119,63.39587,59.049526,44.46115
1911,62.556145,62.50092,62.24693,62.136513,61.992996,62.732872,62.556145,253.0939,252.96675,253.06848,64.44695,59.28077,43.408463
1912,62.445694,62.60032,62.31318,62.158596,61.981956,62.799152,62.423607,253.08119,253.0049,253.05576,65.49803,59.512016,42.355778
1913,62.51196,62.489872,62.31318,62.224842,62.070274,62.66659,62.6445,253.10663,252.97948,253.15749,63.462193,59.31378,44.113594
1914,62.390484,62.500916,62.379436,62.19172,61.88263,62.78811,62.445713,253.10663,252.96677,253.15749,63.32956,59.4129,43.885593
1915,62.26901,62.51196,62.445694,62.158596,61.69498,62.90963,62.246925,253.10663,252.95404,253.15749,63.196926,59.512016,43.657593
1916,62.246925,62.53405,62.31318,62.158596,61.95988,62.62241,62.688683,253.05576,253.0049,253.13205,63.992916,59.159626,43.744434
1917,62.423622,62.511963,62.32422,62.16964,62.08132,62.67764,62.77706,253.08119,253.0049,253.14478,63.51757,59.545128,43.86386
1918,62.60032,62.489872,62.335262,62.18068,62.20276,62.73287,62.865437,253.10663,253.0049,253.15749,63.04222,59.93063,43.983288
1919,62.66659,62.489872,62.158596,62.20276,61.871574,62.66659,62.66659,253.10663,253.08119,253.15749,61.981956,59.842487,45.1566
1920,62.589275,62.523003,62.302147,62.136517,61.915726,62.677635,62.589275,253.11934,253.0939,253.1702,62.58944,59.501057,44.635098
1921,62.51196,62.556137,62.445694,62.070274,61.95988,62.688683,62.51196,253.13205,253.10663,253.18292,63.196926,59.159626,44.113594
1922,62.500916,62.390488,62.43465,62.158596,61.981956,62.777058,62.335262,253.10663,253.08119,253.15749,63.98214,58.180573,45.668716
1923,62.489872,62.224842,62.423607,62.24693,62.059235,62.721825,62.55616,253.10663,253.0939,253.15749,64.76735,57.201523,47.223835
1924,62.62241,62.489872,62.335262,62.335262,62.136513,62.66659,62.777058,253.10663,253.10663,253.15749,63.373764,59.31378,44.200474
1925,62.54878,62.489872,62.3279,62.261654,62.04084,62.66659,62.62979,253.08119,253.08119,253.14478,63.786648,59.20368,44.10636
1926,62.47515,62.489872,62.32054,62.18804,61.94517,62.66659,62.48253,253.05576,253.05576,253.13205,64.19953,59.093575,44.012253
1927,62.40152,62.489872,62.31318,62.114433,61.8495,62.66659,62.335262,253.08119,253.08119,253.14478,64.61242,58.98347,43.91814
1928,62.688683,62.66659,62.136513,62.136513,61.981956,62.73287,62.335262,253.10663,253.10663,253.15749,63.196926,59.556076,43.852997
1929,62.622414,62.6445,62.210125,62.143875,61.95988,62.688686,62.416252,253.14478,253.0939,253.1702,63.130623,59.651546,43.824047
1930,62.55614,62.62241,62.283737,62.151234,61.9378,62.6445,62.49724,253.18292,253.08119,253.18292,63.064323,59.747017,43.795097
1931,62.489872,62.60032,62.35735,62.158596,61.915726,62.60032,62.578228,253.18292,253.08119,253.1702,62.99802,59.842487,43.766148
1932,62.31318,62.46778,62.31318,62.18068,61.95988,62.6445,62.66659,253.18292,253.08119,253.15749,64.192,58.58723,44.700165
1933,62.430984,62.497234,62.291096,62.158596,61.930447,62.607685,62.548786,253.18292,253.08119,253.1702,63.98558,58.77803,44.59877
1934,62.548786,62.526684,62.26901,62.136517,61.90101,62.570866,62.430984,253.18292,253.08119,253.18292,63.77916,58.968826,44.49737
1935,62.66659,62.556137,62.246925,62.114433,61.871574,62.53405,62.31318,253.20834,253.0939,253.20834,63.57274,59.159626,44.395977
1936,62.423607,62.423607,62.423607,62.158596,62.092354,62.777058,62.73287,253.23378,253.10663,253.23378,63.1528,59.501057,44.428566
1937,62.36471,62.460423,62.416245,62.114437,62.048195,62.76233,62.76969,253.22107,253.0939,253.20834,62.73287,59.842487,44.46115
1938,62.30582,62.497234,62.408882,62.070274,62.00404,62.747597,62.80652,253.20834,253.08119,253.18292,62.876495,59.897575,44.200504
1939,62.246925,62.53405,62.40152,62.026115,61.95988,62.73287,62.84334,253.19563,253.08119,253.1702,63.02012,59.952667,43.939857
1940,62.489872,62.51196,62.40152,62.114433,61.95988,62.66659,62.62241,253.18292,253.08119,253.15749,63.21903,59.401882,44.113594
1941,62.489872,62.34632,62.45674,62.147556,61.95988,62.66659,62.6445,253.18292,253.08119,253.15749,63.241135,59.467964,44.102737
1942,62.489872,62.18068,62.51196,62.18068,61.95988,62.66659,62.66659,253.15749,253.0939,253.14478,63.263237,59.534046,44.091877
1943,62.45674,62.43468,62.3684,62.147556,61.871574,62.6445,62.4678,253.13205,253.10663,253.13205,63.495377,59.346836,44.091877
1944,62.423607,62.688683,62.224842,62.114433,61.78327,62.62241,62.26901,253.149,253.12358,253.14053,63.72752,59.159626,44.091877
1945,62.500916,62.5451,62.280052,62.125473,61.860535,62.60032,62.4678,253.16597,253.14053,253.149,63.384872,59.324806,44.102737
1946,62.578228,62.40152,62.335262,62.136513,61.9378,62.578228,62.66659,253.18292,253.15749,253.15749,63.04222,59.48999,44.113594
1947,62.6445,62.489872,62.335262,62.26901,61.8495,62.688683,62.6445,253.20834,253.18292,253.18292,64.324745,58.455185,45.13486
1948,62.35735,62.53405,62.35735,62.136513,61.9378,62.60032,62.578228,253.15749,253.10663,253.13205,63.90444,59.688255,43.91814
1949,62.335262,62.40152,62.379436,62.136513,61.981956,62.60032,62.35735,253.18292,253.13205,253.13205,63.72752,59.159626,43.744434
1950,62.31318,62.688683,62.31318,62.070274,61.981956,62.62241,62.335262,253.15749,253.13205,253.13205,63.462193,59.35783,43.91814
1951,62.423607,62.84334,62.26901,62.18068,61.981956,62.62241,62.60032,253.18292,253.08119,253.15749,63.21903,59.401882,44.439426
1952,62.556137,62.46778,62.291096,62.246925,61.95988,62.73287,62.66659,253.20834,253.18292,253.15749,66.58389,56.520313,45.65673
1953,62.46778,62.489872,62.246925,62.246925,61.981956,62.578228,62.46778,253.18292,253.10663,253.15749,66.20705,57.751198,44.439426
1954,62.688683,62.40152,62.246925,62.20276,61.981956,62.66659,62.60032,253.18292,253.08119,253.15749,64.523895,59.556076,43.744434
1955,62.335262,62.73287,62.224842,62.291096,61.650837,62.51196,62.31318,253.13205,253.05576,253.05576,66.20705,56.344585,46.527065
1956,62.578228,62.53405,62.31318,62.136513,61.95988,62.777058,62.66659,253.10663,253.08119,253.10663,63.373764,59.688255,43.766148
1957,62.66659,62.31318,62.158596,62.136513,62.158596,63.21903,62.51196,253.13205,253.10663,253.10663,63.4843,59.556076,44.091877
1958,62.51196,62.62241,62.335262,62.048195,61.95988,62.51196,62.578228,253.10663,253.08119,253.05576,63.285343,59.578102,44.091877
1959,62.31318,62.224842,62.556137,62.246925,61.95988,62.489872,62.66659,253.10663,253.08119,253.08119,63.04222,59.666225,44.591515
1960,62.489872,62.291096,62.445694,62.246925,61.95988,62.60032,62.84334,253.10663,253.10663,253.08119,62.66659,59.864525,43.70101
1961,62.556137,62.489872,62.26901,62.18068,61.981956,62.53405,62.578228,253.08119,253.08119,253.08119,64.45751,57.025684,47.594177
1962,62.158596,62.688683,62.31318,62.114433,61.95988,62.777058,62.865437,253.10663,253.05576,253.08119,62.66659,60.217144,43.570755
1963,62.379436,62.578228,62.31318,62.158596,61.95988,62.66659,62.688683,253.13205,253.0049,253.08119,63.04222,59.666225,44.222195
1964,62.445694,62.40152,62.379436,62.026115,61.95988,62.953823,62.66659,253.08119,252.97948,253.05576,64.103516,58.807346,44.439426
1965,62.51196,62.66659,62.18068,62.114433,61.981956,62.688683,62.335262,253.03033,252.97948,253.05576,63.749634,59.159626,43.831284
1966,62.224842,62.46778,62.489872,62.136513,62.070274,62.66659,62.60032,253.0049,252.97948,253.08119,63.57274,59.688255,44.439426
1967,62.335262,62.710777,62.31318,62.026115,61.739124,62.66659,62.31318,253.03033,252.9286,253.05576,63.196926,59.512016,43.744434
1968,62.423607,62.578228,62.20276,62.136513,61.95988,62.60032,62.73287,253.03033,252.90318,253.03033,63.196926,59.48999,44.178753
1969,62.423607,62.688683,62.224842,62.136513,61.95988,62.66659,62.40152,253.03033,252.9286,252.97948,63.196926,59.445934,44.265636
1970,62.224842,62.445694,62.489872,62.136513,62.158596,62.66659,63.04222,253.03033,252.9286,253.05576,63.39587,59.137604,44.63497
1971,62.51196,62.66659,62.31318,62.335262,61.981956,62.710777,62.60032,253.03033,252.95404,253.03033,63.39587,59.48999,44.374252
1972,62.51196,62.799152,62.136513,62.31318,61.78327,62.84334,62.62241,253.05576,252.9286,253.0049,63.373764,59.48999,44.091877
1973,62.6445,62.53405,62.092354,62.158596,62.026115,62.66659,62.688683,253.03033,252.9286,253.0049,63.661182,58.87339,44.548058
1974,62.445694,62.40152,62.423607,62.136513,62.158596,62.66659,62.777058,253.03033,252.9286,253.0049,61.981956,60.54783,43.766148
1975,62.60032,62.136513,62.335262,62.246925,61.981956,62.66659,62.953823,253.0049,252.87775,252.97948,63.130623,59.512016,44.200474
1976,62.53405,62.51196,62.335262,62.048195,61.95988,62.60032,62.51196,253.03033,252.90318,253.0049,65.87464,56.6741,46.527065
1977,62.20276,62.51196,62.40152,62.18068,61.89365,62.62241,62.489872,253.03033,252.9286,253.0049,64.63455,59.027508,44.005005
1978,62.710777,62.578228,62.158596,62.291096,61.69498,62.51196,62.246925,253.08119,252.95404,253.05576,63.39587,59.48999,44.63497
1979,62.60032,62.60032,62.224842,62.026115,61.981956,62.60032,62.51196,253.0049,252.90318,252.90318,63.72752,59.159626,44.026722
1980,62.335262,62.688683,62.35735,62.31318,61.95988,62.51196,62.66659,253.05576,252.95404,252.9286,63.417976,59.24771,43.983288
1981,62.379433,62.6445,62.346306,62.24693,61.981956,62.57823,62.65555,253.0049,252.94131,252.9159,63.760746,58.851448,44.45039
1982,62.423607,62.60032,62.335262,62.18068,62.004036,62.6445,62.6445,252.95404,252.9286,252.90318,64.103516,58.455185,44.917492
1983,62.799152,62.46778,62.158596,62.026115,61.78327,62.556137,62.224842,253.0049,252.87775,252.90318,63.373764,59.335808,44.135315
1984,62.478874,62.500916,62.235886,62.059235,61.8495,62.633457,62.31318,252.99219,252.89047,252.89047,63.550644,59.24772,44.135315
1985,62.158596,62.53405,62.31318,62.092354,61.915726,62.710777,62.40152,252.97948,252.90318,252.87775,63.72752,59.159626,44.135315
1986,62.60032,62.51196,62.20276,62.18068,61.981956,62.66659,62.578228,253.05576,252.9286,252.9286,63.373764,59.24771,43.744434
1987,62.6445,62.545094,62.18068,62.20276,62.048195,62.677635,62.633453,253.05576,252.9286,252.9286,62.093105,60.968197,42.35666
1988,62.688683,62.578228,62.158596,62.224842,62.114433,62.688683,62.688683,253.05576,252.9286,252.9286,60.812447,62.688683,40.968887
1989,62.445694,62.335262,62.40152,62.136513,62.070274,62.60032,62.556137,253.0049,252.87775,252.90318,61.099194,61.518417,42.37746
1990,62.489872,62.158596,62.51196,62.224842,62.224842,62.73287,62.865437,253.0049,252.90318,252.97948,63.72752,59.556076,43.87471
1991,62.53405,62.489872,62.335262,62.114433,62.048195,62.489872,62.556137,253.05576,252.9286,253.03033,61.981956,61.95988,42.37746
1992,62.60032,62.357357,62.35735,62.16964,62.103394,62.53405,62.666595,253.04305,252.9159,253.01761,62.51209,60.8461,43.136944
1993,62.66659,62.224842,62.379436,62.224842,62.158596,62.578228,62.777058,253.03033,252.90318,253.0049,63.04222,59.73232,43.896427
1994,62.335262,62.60032,62.31318,62.26901,62.092354,62.73287,62.73287,253.03033,252.9286,253.0049,63.08642,59.952667,43.766148
1995,62.32422,62.511963,62.401527,62.235886,62.048195,62.69973,62.69973,253.03033,252.94131,253.0049,63.241142,59.545135,44.113647
1996,62.31318,62.423607,62.489872,62.20276,62.004036,62.66659,62.66659,253.03033,252.95404,253.0049,63.39587,59.137604,44.46115
1997,62.489872,62.092354,62.51196,62.246925,61.981956,62.62241,62.335262,253.13205,252.95404,253.03033,63.39587,59.159626,44.352528
1998,62.445694,62.291115,62.412567,62.246925,61.981956,62.55614,62.42361,253.0939,252.92862,253.00491,63.2964,59.864754,43.527653
1999,62.40152,62.489872,62.31318,62.246925,61.981956,62.489872,62.51196,253.05576,252.90318,252.97948,63.196926,60.569878,42.702778
2000,62.423607,62.51196,62.423607,62.335262,62.136513,62.578228,62.688683,253.13205,252.95404,253.03033,63.04222,59.71029,44.113594
2001,62.62243,62.589275,62.20278,62.14757,62.059235,62.62241,62.423637,253.0939,252.9159,252.99219,63.130623,59.57811,44.102737
2002,62.821247,62.66659,61.981956,61.95988,61.981956,62.66659,62.158596,253.05576,252.87775,252.95404,63.21903,59.445934,44.091877
2003,62.51196,62.51196,62.224842,62.114433,62.070274,62.578228,62.556137,253.08119,252.87775,252.95404,62.998043,59.600143,44.102737
2004,62.51196,62.556137,62.25797,62.158596,62.015076,62.611366,62.754982,253.13205,252.90317,252.96677,62.777058,59.754353,44.113594
2005,62.51196,62.60032,62.291096,62.20276,61.95988,62.6445,62.953823,253.18292,252.9286,252.97948,63.57274,59.335808,44.700165
2006,62.42361,62.556137,62.346306,62.092354,62.004036,62.688683,62.489872,253.20834,252.9286,253.0049,63.605904,59.24772,44.569794
2007,62.335262,62.51196,62.40152,62.125473,61.981956,62.677635,62.489872,253.19563,252.9286,253.01761,63.639072,59.159626,44.439426
2008,62.40152,62.60032,62.224842,62.158596,61.95988,62.66659,62.489872,253.18292,252.9286,253.03033,63.882324,59.159626,45.482746
2009,62.327908,62.570866,62.313187,62.151234,61.945164,62.65923,62.526688,253.18292,252.9159,253.00491,63.830723,59.159626,44.96845
2010,62.25429,62.541412,62.401527,62.143875,61.930443,62.651863,62.563503,253.18292,252.90318,252.97948,63.77912,59.159626,44.454155
2011,62.18068,62.51196,62.489872,62.136513,61.915726,62.6445,62.60032,253.1702,252.90318,252.97948,63.72752,59.159626,43.939857
2012,62.423607,62.62241,62.26901,62.158596,61.95988,62.688683,62.66659,253.15749,252.90318,252.97948,62.40152,60.569878,43.418808
2013,62.475147,62.54878,62.291092,62.129154,62.018757,62.740234,62.747604,253.1702,252.9159,253.04306,62.261665,59.97503,44.230038
2014,62.526688,62.47515,62.31318,62.099716,62.077637,62.79179,62.828617,253.18292,252.9286,253.10663,62.12181,59.380184,45.041267
2015,62.578228,62.40152,62.335262,62.070274,62.136513,62.84334,62.90963,253.18292,252.9286,253.0939,61.981956,58.785336,45.852497
2016,62.445694,62.46778,62.335262,62.18068,62.048195,62.489872,62.578228,253.18292,252.9286,253.08119,63.749634,58.433178,46.89717
2017,62.39416,62.46778,62.372074,62.1954,61.974606,62.57087,62.578228,253.1702,252.9159,253.08119,63.616974,58.79279,45.87521
2018,62.34263,62.46778,62.408882,62.21012,61.901012,62.65187,62.578228,253.15749,252.90318,253.08119,63.484318,59.152405,44.853245
2019,62.291096,62.46778,62.445694,62.224842,61.827423,62.73287,62.578228,253.18292,252.95404,253.0939,63.351658,59.512016,43.831284
2020,62.31318,62.567184,62.379436,62.224842,61.893654,62.63346,62.578228,253.20834,253.0049,253.10663,63.462196,59.236736,44.29832
2021,62.335262,62.66659,62.31318,62.224842,61.95988,62.53405,62.578228,253.19563,252.99219,253.0939,63.57274,58.961456,44.765358
2022,62.42361,62.545097,62.31318,62.18068,61.970917,62.611366,62.556137,253.18292,252.97948,253.08119,63.362732,59.225723,44.37432
2023,62.51196,62.423607,62.31318,62.136513,61.981956,62.688683,62.53405,253.1702,252.97948,253.06848,63.15272,59.48999,43.983288
2024,62.567184,62.368393,62.32422,62.147552,62.070274,62.732872,62.611366,253.15749,252.97948,253.05576,63.351677,59.379864,44.037582
2025,62.62241,62.31318,62.335262,62.158596,62.158596,62.777058,62.688683,253.15749,252.97948,253.05576,63.55063,59.269737,44.091877
2026,62.423626,62.45675,62.412567,62.147552,62.092354,62.76601,62.66659,253.15749,252.97948,253.05576,63.672245,59.214684,44.276512
2027,62.224842,62.60032,62.489872,62.136513,62.026115,62.754963,62.6445,253.15749,252.97948,253.05576,63.79386,59.159626,44.46115
2028,62.66659,62.489872,62.158596,62.136513,62.048195,62.688683,62.60032,253.23378,253.05576,253.10663,63.749634,57.905155,46.17885
2029,62.51196,62.66659,62.136513,62.224842,61.95988,62.60032,62.84334,253.15749,252.97948,253.05576,63.373764,59.269737,43.96157
2030,62.489872,62.379436,62.31318,62.048195,62.092354,62.489872,62.688683,253.23378,253.05576,253.05576,63.417976,59.29176,44.46115
2031,62.40152,62.291096,62.556137,61.981956,61.981956,62.865437,62.423607,253.31007,253.10663,253.08119,63.285343,59.864525,43.679302
2032,62.246925,62.51196,62.40152,62.136513,61.915726,62.62241,62.60032,253.25922,253.05576,253.08119,63.04222,59.93063,43.787857
2033,62.66659,62.40152,62.335262,62.158596,62.048195,62.777058,62.688683,253.25922,253.08119,253.08119,63.72752,59.159626,44.504604
2034,62.66659,62.40152,62.335262,62.18068,61.78327,62.66659,62.35735,253.25922,253.08119,253.15749,64.08139,59.159626,43.744434
2035,62.40152,62.31318,62.35735,61.981956,62.048195,62.60032,62.66659,253.25922,253.08119,253.05576,63.39587,59.137604,44.439426
2036,62.158596,62.777058,62.224842,62.026115,61.739124,62.953823,62.136513,253.25922,253.08119,253.13205,63.373764,59.31378,44.178753
2037,62.578228,62.489872,62.246925,62.158596,61.981956,62.688683,62.688683,253.28464,253.05576,253.15749,63.462193,59.48999,44.265636
2038,62.523003,62.58928,62.324223,62.136513,62.004036,62.688683,62.578228,253.3355,253.08119,253.15749,63.749634,58.961456,44.548058
2039,62.46778,62.688683,62.40152,62.136513,61.871574,62.66659,62.379436,253.3355,253.08119,253.18292,62.51196,59.842487,43.852997
2040,62.335262,62.379436,62.40152,62.070274,61.95988,62.66659,62.578228,253.28464,253.05576,253.15749,63.373764,59.820454,44.026722
2041,62.556137,62.84334,62.136513,62.224842,61.95988,62.489872,62.578228,253.28464,253.08119,253.18292,63.39587,58.785336,44.982697
2042,62.31318,62.335262,62.445694,62.31318,61.95988,62.40152,62.66659,253.23378,253.05576,253.13205,63.285343,59.512016,44.070156
2043,62.31318,62.246925,62.578228,62.20276,61.981956,62.865437,62.335262,253.28464,253.08119,253.20834,63.10852,59.842487,43.896427
2044,62.73287,62.578228,62.004036,62.224842,62.004036,62.66659,62.6445,253.25922,253.10663,253.18292,62.335262,59.842487,44.28736
2045,62.335262,62.60032,62.489872,62.158596,61.95988,62.710777,62.53405,253.15749,253.05576,253.13205,64.43538,59.159626,43.744434
2046,62.46778,62.51196,62.46778,62.114433,62.158596,62.60032,62.60032,253.20834,253.10663,253.18292,63.462193,58.697285,45.1566
2047,62.423607,62.578228,62.291096,62.070274,61.95988,62.821247,62.799152,253.18292,253.08119,253.13205,63.72752,59.335808,44.091877
2048,62.556137,62.51196,62.31318,62.246925,61.95988,62.578228,62.754963,253.20834,253.08119,253.08119,63.59485,59.24771,43.744434
2049,62.62241,62.26901,62.335262,62.114433,61.981956,62.578228,62.556137,253.18292,253.05576,253.10663,67.29362,55.62001,47.027824
2050,62.556137,62.489872,62.335262,62.224842,62.070274,62.60032,62.66659,253.18292,253.10663,253.08119,63.285343,59.401882,44.113594
2051,62.688683,62.66659,61.95988,62.158596,61.9378,62.688683,62.66659,253.18292,253.08119,253.10663,62.953823,59.688255,43.87471
2052,62.66659,62.46778,62.31318,62.31318,62.070274,62.66659,62.865437,253.13205,253.08119,253.10663,63.15272,59.600132,44.091877
2053,62.445694,62.379436,62.423607,62.224842,61.95988,62.799152,62.578228,253.10663,253.10663,253.10663,63.57274,59.18165,44.374252
2054,62.246925,62.489872,62.445694,62.246925,62.136513,62.777058,62.865437,253.10663,253.08119,253.08119,63.15272,59.666225,44.63497
2055,62.445694,62.578228,62.423607,62.158596,62.070274,62.578228,62.688683,253.13205,253.03033,253.10663,60.90067,61.319817,43.418808
2056,62.379436,62.335262,62.60032,62.335262,62.136513,62.66659,62.97592,253.10663,253.05576,253.08119,63.373764,59.48999,43.852997
2057,62.335262,62.60032,62.31318,62.136513,62.26901,62.51196,62.84334,253.13205,253.0049,253.10663,63.749634,59.401882,44.005005
2058,62.46778,62.6445,62.136513,62.004036,61.981956,62.73287,62.445694,253.13205,253.03033,253.10663,63.57274,59.31378,44.439426
2059,62.291096,62.423607,62.6445,62.158596,62.070274,62.66659,62.688683,253.03033,253.0049,253.08119,63.373764,59.864525,43.397106
2060,62.51196,62.51196,62.31318,62.048195,61.95988,62.66659,62.31318,253.03033,253.0049,253.03033,63.307446,59.578102,43.831284
2061,62.6445,62.489872,62.158596,62.004036,61.981956,62.66659,62.20276,253.03033,253.0049,253.0049,63.285343,59.666225,43.787857
2062,62.57823,62.57823,62.19172,62.037155,62.004036,62.677635,62.2911,253.03033,252.96675,253.0049,62.63365,60.107025,43.777
2063,62.51196,62.66659,62.224842,62.070274,62.026115,62.688683,62.379436,253.03033,252.9286,253.0049,61.981956,60.54783,43.766148
2064,62.66659,62.335262,62.335262,62.20276,62.048195,62.688683,62.556137,253.05576,252.95404,253.03033,62.66659,59.952667,43.397106
2065,62.633453,62.500927,62.257973,62.125477,61.959885,62.688683,62.36841,253.04305,252.94131,253.01761,63.075447,59.45706,43.918266
2066,62.60032,62.66659,62.18068,62.048195,61.871574,62.688683,62.18068,253.03033,252.9286,253.0049,63.4843,58.961456,44.439426
2067,62.489872,62.423607,62.40152,62.136513,62.092354,62.66659,62.578228,253.03033,252.90318,253.0049,62.688683,59.137604,45.1566
2068,62.500916,62.556145,62.31318,62.125473,62.037155,62.721825,62.456745,253.01761,252.9159,252.99219,63.009117,59.214684,44.656815
2069,62.51196,62.688683,62.224842,62.114433,61.981956,62.777058,62.335262,253.0049,252.9286,252.97948,63.32955,59.29176,44.157032
2070,62.66659,62.578228,62.158596,62.092354,61.95988,62.489872,62.40152,253.05576,252.9286,253.03033,63.196926,59.666225,44.395977
2071,62.445717,62.500916,62.390503,62.103394,61.95988,62.57823,62.467785,253.05576,252.94131,253.01761,63.285347,59.545067,44.081062
2072,62.224842,62.423607,62.62241,62.114433,61.95988,62.66659,62.53405,253.05576,252.95404,253.0049,63.373764,59.42391,43.766148
2073,62.777058,62.66659,62.114433,62.026115,62.070274,62.688683,62.246925,253.03033,252.90318,253.03033,63.130623,59.445934,44.28736
2074,62.633465,62.57823,62.224846,62.092354,62.026115,62.69973,62.390488,253.03033,252.9159,253.01761,63.263245,59.29177,44.406845
2075,62.489872,62.489872,62.335262,62.158596,61.981956,62.710777,62.53405,253.03033,252.9286,253.0049,63.39587,59.137604,44.526333
2076,62.401527,62.500916,62.368393,62.114433,62.1034,62.710777,62.611366,253.05576,252.9286,253.03033,63.38482,59.357853,44.309105
2077,62.31318,62.51196,62.40152,62.070274,62.224842,62.710777,62.688683,253.05576,252.94131,253.04305,63.373764,59.578102,44.091877
2078,62.60032,62.60032,62.246925,62.136513,61.981956,62.688683,62.423607,253.05576,252.95404,253.05576,63.440083,59.35783,44.200474
2079,62.489872,62.489872,62.31318,62.004036,61.95988,62.578228,62.31318,253.05576,252.9286,253.0049,63.285343,59.666225,43.80957
2080,62.688683,62.423607,62.335262,62.291096,62.158596,62.66659,62.777058,253.03033,252.90318,253.0049,63.06432,59.48999,44.113594
2081,62.35735,62.379436,62.40152,62.20276,61.915726,62.777058,62.60032,253.03033,252.90318,252.97948,60.922726,60.54783,44.46115
2082,62.18068,62.423607,62.66659,62.224842,61.95988,62.66659,62.66659,252.95404,252.9286,252.95404,63.55063,59.512016,43.80957
2083,62.60032,62.66659,62.224842,62.114433,61.981956,62.578228,62.51196,253.03033,252.90318,252.9286,62.754963,59.754353,44.113594
2084,62.423607,62.489872,62.423607,62.18068,62.004036,62.688683,62.6445,253.03033,252.95404,252.9286,63.02012,61.981956,40.968887
2085,62.53405,62.62241,62.31318,62.136513,62.026115,62.688683,62.40152,253.03033,252.9286,252.9286,62.335262,60.9889,43.418808
2086,62.423607,62.423607,62.31318,62.158596,61.981956,62.799152,62.489872,253.0049,252.87775,252.87775,59.952667,61.95988,42.37746
2087,62.335262,62.688683,62.31318,62.136513,61.981956,62.66659,62.46778,253.03033,252.90318,252.9286,63.373764,59.600132,43.570755
2088,62.46778,62.46778,62.445694,62.158596,62.18068,62.66659,62.821247,253.03033,252.9286,252.9286,62.84334,60.06286,43.766148
2089,62.53405,62.445694,62.335262,62.291096,61.981956,62.66659,62.51196,253.0049,252.82689,252.90318,63.130623,59.864525,43.939857
2090,62.291096,62.335262,62.6445,62.158596,61.9378,62.688683,62.60032,253.03033,252.9286,252.90318,62.754963,59.88656,43.766148
2091,62.40152,62.51196,62.335262,62.26901,61.871574,62.66659,62.688683,253.0049,252.82689,252.97948,63.39587,59.24771,44.113594
2092,62.31318,62.246925,62.445694,62.20276,61.915726,62.710777,62.489872,253.03033,252.90318,252.9286,63.39587,59.18165,44.48288
2093,62.51196,62.423607,62.40152,62.136513,61.95988,62.578228,62.66659,253.0049,252.87775,252.97948,61.78327,61.981956,40.276104
2094,62.40152,62.423607,62.489872,62.26901,61.95988,62.66659,62.710777,253.03033,252.90318,252.97948,62.688683,59.842487,44.28736
2095,62.46778,62.35735,62.40152,62.092354,62.158596,62.799152,62.777058,253.0049,252.90318,252.97948,63.21903,59.73232,44.200474
2096,62.40152,62.445694,62.489872,62.004036,62.136513,62.62241,62.66659,253.03033,252.9286,253.0049,63.196926,59.842487,43.766148
