,group_2.0,group_2.1,group_2.2,group_2.3
1861,62.173317,62.084995,62.615047,62.673965
1862,62.18068,62.136513,62.578228,62.777058
1863,62.158596,62.114433,62.710777,62.66659
1864,62.114433,62.048195,62.69973,62.500927
1865,62.070274,61.981956,62.688683,62.335262
1866,62.180687,62.015076,62.6445,62.55616
1867,62.291096,62.048195,62.60032,62.777058
1868,62.235886,62.14756,62.6445,62.821247
1869,62.18068,62.246925,62.688683,62.865437
1870,62.136513,61.981956,62.62241,62.423607
1871,62.246925,62.070274,62.62241,62.688683
1872,62.224842,62.335262,62.423607,62.865437
1873,62.224842,62.026115,62.578228,62.66659
1874,62.18068,61.95988,62.688683,62.66659
1875,62.20276,62.070274,62.688683,62.688683
1876,62.423607,61.981956,62.51196,62.688683
1877,62.114433,61.981956,62.754963,62.335262
1878,62.335262,61.981956,62.53405,62.51196
1879,62.18068,62.291096,62.821247,62.93173
1880,62.224842,62.224842,62.66659,63.130623
1881,62.224842,62.070274,62.62241,62.60032
1882,62.18068,61.95988,62.578228,62.865437
1883,62.224842,62.092354,62.60032,62.688683
1884,62.20276,61.981956,62.688683,62.66659
1885,62.246925,61.981956,62.710777,62.51196
1886,62.158596,61.95988,62.710777,62.51196
1887,62.136513,61.981956,62.73287,62.35735
1888,62.379436,61.981956,62.66659,62.688683
1889,62.224842,61.981956,62.777058,62.46778
1890,62.224842,62.31318,62.578228,62.799152
1891,62.224842,61.981956,62.710777,62.60032
1892,62.246925,62.092354,62.754963,62.688683
1893,62.224842,62.004036,62.710777,62.688683
1894,62.136513,61.871574,62.688683,62.489872
1895,62.070274,61.871574,62.688683,62.224842
1896,62.18068,62.026115,62.66659,62.6445
1897,62.18068,62.335262,62.688683,62.865437
1898,62.379436,61.805347,62.578228,62.66659
1899,62.158596,62.070274,62.754963,62.688683
1900,62.31318,61.95988,62.688683,62.887535
1901,62.004036,62.20276,62.688683,62.578228
1902,62.20276,62.18068,62.688683,62.821247
1903,62.20276,61.981956,62.66659,62.6445
1904,62.291096,61.981956,62.60032,62.73287
1905,62.20276,62.20276,62.688683,62.688683
1906,62.291096,61.981956,62.66659,62.66659
1907,62.20276,61.717052,62.489872,62.31318
1908,62.2138,61.849503,62.53405,62.31318
1909,62.224842,61.981956,62.578228,62.31318
1910,62.114433,62.004036,62.66659,62.688683
1911,62.136513,61.992996,62.732872,62.556145
1912,62.158596,61.981956,62.799152,62.423607
1913,62.224842,62.070274,62.66659,62.6445
1914,62.19172,61.88263,62.78811,62.445713
1915,62.158596,61.69498,62.90963,62.246925
1916,62.158596,61.95988,62.62241,62.688683
1917,62.16964,62.08132,62.67764,62.77706
1918,62.18068,62.20276,62.73287,62.865437
1919,62.20276,61.871574,62.66659,62.66659
1920,62.136517,61.915726,62.677635,62.589275
1921,62.070274,61.95988,62.688683,62.51196
1922,62.158596,61.981956,62.777058,62.335262
1923,62.24693,62.059235,62.721825,62.55616
1924,62.335262,62.136513,62.66659,62.777058
1925,62.261654,62.04084,62.66659,62.62979
1926,62.18804,61.94517,62.66659,62.48253
1927,62.114433,61.8495,62.66659,62.335262
1928,62.136513,61.981956,62.73287,62.335262
1929,62.143875,61.95988,62.688686,62.416252
1930,62.151234,61.9378,62.6445,62.49724
1931,62.158596,61.915726,62.60032,62.578228
1932,62.18068,61.95988,62.6445,62.66659
1933,62.158596,61.930447,62.607685,62.548786
1934,62.136517,61.90101,62.570866,62.430984
1935,62.114433,61.871574,62.53405,62.31318
1936,62.158596,62.092354,62.777058,62.73287
1937,62.114437,62.048195,62.76233,62.76969
1938,62.070274,62.00404,62.747597,62.80652
1939,62.026115,61.95988,62.73287,62.84334
1940,62.114433,61.95988,62.66659,62.62241
1941,62.147556,61.95988,62.66659,62.6445
1942,62.18068,61.95988,62.66659,62.66659
1943,62.147556,61.871574,62.6445,62.4678
1944,62.114433,61.78327,62.62241,62.26901
1945,62.125473,61.860535,62.60032,62.4678
1946,62.136513,61.9378,62.578228,62.66659
1947,62.26901,61.8495,62.688683,62.6445
1948,62.136513,61.9378,62.60032,62.578228
1949,62.136513,61.981956,62.60032,62.35735
1950,62.070274,61.981956,62.62241,62.335262
1951,62.18068,61.981956,62.62241,62.60032
1952,62.246925,61.95988,62.73287,62.66659
1953,62.246925,61.981956,62.578228,62.46778
1954,62.20276,61.981956,62.66659,62.60032
1955,62.291096,61.650837,62.51196,62.31318
1956,62.136513,61.95988,62.777058,62.66659
1957,62.136513,62.158596,63.21903,62.51196
1958,62.048195,61.95988,62.51196,62.578228
1959,62.246925,61.95988,62.489872,62.66659
1960,62.246925,61.95988,62.60032,62.84334
1961,62.18068,61.981956,62.53405,62.578228
1962,62.114433,61.95988,62.777058,62.865437
1963,62.158596,61.95988,62.66659,62.688683
1964,62.026115,61.95988,62.953823,62.66659
1965,62.114433,61.981956,62.688683,62.335262
1966,62.136513,62.070274,62.66659,62.60032
1967,62.026115,61.739124,62.66659,62.31318
1968,62.136513,61.95988,62.60032,62.73287
1969,62.136513,61.95988,62.66659,62.40152
1970,62.136513,62.158596,62.66659,63.04222
1971,62.335262,61.981956,62.710777,62.60032
1972,62.31318,61.78327,62.84334,62.62241
1973,62.158596,62.026115,62.66659,62.688683
1974,62.136513,62.158596,62.66659,62.777058
1975,62.246925,61.981956,62.66659,62.953823
1976,62.048195,61.95988,62.60032,62.51196
1977,62.18068,61.89365,62.62241,62.489872
1978,62.291096,61.69498,62.51196,62.246925
1979,62.026115,61.981956,62.60032,62.51196
1980,62.31318,61.95988,62.51196,62.66659
1981,62.24693,61.981956,62.57823,62.65555
1982,62.18068,62.004036,62.6445,62.6445
1983,62.026115,61.78327,62.556137,62.224842
1984,62.059235,61.8495,62.633457,62.31318
1985,62.092354,61.915726,62.710777,62.40152
1986,62.18068,61.981956,62.66659,62.578228
1987,62.20276,62.048195,62.677635,62.633453
1988,62.224842,62.114433,62.688683,62.688683
1989,62.136513,62.070274,62.60032,62.556137
1990,62.224842,62.224842,62.73287,62.865437
1991,62.114433,62.048195,62.489872,62.556137
1992,62.16964,62.103394,62.53405,62.666595
1993,62.224842,62.158596,62.578228,62.777058
1994,62.26901,62.092354,62.73287,62.73287
1995,62.235886,62.048195,62.69973,62.69973
1996,62.20276,62.004036,62.66659,62.66659
1997,62.246925,61.981956,62.62241,62.335262
1998,62.246925,61.981956,62.55614,62.42361
1999,62.246925,61.981956,62.489872,62.51196
2000,62.335262,62.136513,62.578228,62.688683
2001,62.14757,62.059235,62.62241,62.423637
2002,61.95988,61.981956,62.66659,62.158596
2003,62.114433,62.070274,62.578228,62.556137
2004,62.158596,62.015076,62.611366,62.754982
2005,62.20276,61.95988,62.6445,62.953823
2006,62.092354,62.004036,62.688683,62.489872
2007,62.125473,61.981956,62.677635,62.489872
2008,62.158596,61.95988,62.66659,62.489872
2009,62.151234,61.945164,62.65923,62.526688
2010,62.143875,61.930443,62.651863,62.563503
2011,62.136513,61.915726,62.6445,62.60032
2012,62.158596,61.95988,62.688683,62.66659
2013,62.129154,62.018757,62.740234,62.747604
2014,62.099716,62.077637,62.79179,62.828617
2015,62.070274,62.136513,62.84334,62.90963
2016,62.18068,62.048195,62.489872,62.578228
2017,62.1954,61.974606,62.57087,62.578228
2018,62.21012,61.901012,62.65187,62.578228
2019,62.224842,61.827423,62.73287,62.578228
2020,62.224842,61.893654,62.63346,62.578228
2021,62.224842,61.95988,62.53405,62.578228
2022,62.18068,61.970917,62.611366,62.556137
2023,62.136513,61.981956,62.688683,62.53405
2024,62.147552,62.070274,62.732872,62.611366
2025,62.158596,62.158596,62.777058,62.688683
2026,62.147552,62.092354,62.76601,62.66659
2027,62.136513,62.026115,62.754963,62.6445
2028,62.136513,62.048195,62.688683,62.60032
2029,62.224842,61.95988,62.60032,62.84334
2030,62.048195,62.092354,62.489872,62.688683
2031,61.981956,61.981956,62.865437,62.423607
2032,62.136513,61.915726,62.62241,62.60032
2033,62.158596,62.048195,62.777058,62.688683
2034,62.18068,61.78327,62.66659,62.35735
2035,61.981956,62.048195,62.60032,62.66659
2036,62.026115,61.739124,62.953823,62.136513
2037,62.158596,61.981956,62.688683,62.688683
2038,62.136513,62.004036,62.688683,62.578228
2039,62.136513,61.871574,62.66659,62.379436
2040,62.070274,61.95988,62.66659,62.578228
2041,62.224842,61.95988,62.489872,62.578228
2042,62.31318,61.95988,62.40152,62.66659
2043,62.20276,61.981956,62.865437,62.335262
2044,62.224842,62.004036,62.66659,62.6445
2045,62.158596,61.95988,62.710777,62.53405
2046,62.114433,62.158596,62.60032,62.60032
2047,62.070274,61.95988,62.821247,62.799152
2048,62.246925,61.95988,62.578228,62.754963
2049,62.114433,61.981956,62.578228,62.556137
2050,62.224842,62.070274,62.60032,62.66659
2051,62.158596,61.9378,62.688683,62.66659
2052,62.31318,62.070274,62.66659,62.865437
2053,62.224842,61.95988,62.799152,62.578228
2054,62.246925,62.136513,62.777058,62.865437
2055,62.158596,62.070274,62.578228,62.688683
2056,62.335262,62.136513,62.66659,62.97592
2057,62.136513,62.26901,62.51196,62.84334
2058,62.004036,61.981956,62.73287,62.445694
2059,62.158596,62.070274,62.66659,62.688683
2060,62.048195,61.95988,62.66659,62.31318
2061,62.004036,61.981956,62.66659,62.20276
2062,62.037155,62.004036,62.677635,62.2911
2063,62.070274,62.026115,62.688683,62.379436
2064,62.20276,62.048195,62.688683,62.556137
2065,62.125477,61.959885,62.688683,62.36841
2066,62.048195,61.871574,62.688683,62.18068
2067,62.136513,62.092354,62.66659,62.578228
2068,62.125473,62.037155,62.721825,62.456745
2069,62.114433,61.981956,62.777058,62.335262
2070,62.092354,61.95988,62.489872,62.40152
2071,62.103394,61.95988,62.57823,62.467785
2072,62.114433,61.95988,62.66659,62.53405
2073,62.026115,62.070274,62.688683,62.246925
2074,62.092354,62.026115,62.69973,62.390488
2075,62.158596,61.981956,62.710777,62.53405
2076,62.114433,62.1034,62.710777,62.611366
2077,62.070274,62.224842,62.710777,62.688683
2078,62.136513,61.981956,62.688683,62.423607
2079,62.004036,61.95988,62.578228,62.31318
2080,62.291096,62.158596,62.66659,62.777058
2081,62.20276,61.915726,62.777058,62.60032
2082,62.224842,61.95988,62.66659,62.66659
2083,62.114433,61.981956,62.578228,62.51196
2084,62.18068,62.004036,62.688683,62.6445
2085,62.136513,62.026115,62.688683,62.40152
2086,62.158596,61.981956,62.799152,62.489872
2087,62.136513,61.981956,62.66659,62.46778
2088,62.158596,62.18068,62.66659,62.821247
2089,62.291096,61.981956,62.66659,62.51196
2090,62.158596,61.9378,62.688683,62.60032
2091,62.26901,61.871574,62.66659,62.688683
2092,62.20276,61.915726,62.710777,62.489872
2093,62.136513,61.95988,62.578228,62.66659
2094,62.26901,61.95988,62.66659,62.710777
2095,62.092354,62.158596,62.799152,62.777058
2096,62.004036,62.136513,62.62241,62.66659
2097,62.136513,62.026115,62.60032,62.66659
2098,62.136513,61.8495,62.489872,62.31318
2099,62.158596,61.981956,62.66659,62.62241
2100,62.31318,61.95988,62.62241,62.84334
2101,62.158596,62.004036,62.53405,62.60032
2102,62.136513,61.95988,62.688683,62.62241
2103,62.20276,62.048195,62.66659,62.60032
2104,62.18068,62.004036,62.688683,62.6445
2105,62.26901,61.95988,62.66659,62.84334
2106,62.136513,61.9378,62.578228,62.489872
2107,62.070274,61.981956,62.489872,62.335262
2108,62.114433,61.717052,62.66659,62.40152
2109,62.224842,61.67291,62.489872,62.51196
2110,62.20276,61.805355,62.57823,62.589275
2111,62.18068,61.9378,62.66659,62.66659
2112,62.092354,61.95988,62.51196,62.6445
2113,62.125473,61.95988,62.53405,62.754967
2114,62.158596,61.95988,62.556137,62.865437
2115,62.114433,61.95988,62.53405,62.66659
2116,62.136513,61.95988,62.53405,62.65555
2117,62.158596,61.95988,62.53405,62.6445
2118,62.026115,61.95988,62.51196,62.51196
2119,62.037155,61.937805,62.523003,62.567184
2120,62.048195,61.915726,62.53405,62.62241
2121,62.059235,61.89365,62.556137,62.55614
2122,62.070274,61.871574,62.578228,62.489872
2123,62.048195,61.981956,62.66659,62.51196
2124,62.077633,61.930447,62.63714,62.541412
2125,62.107075,61.878933,62.60768,62.570866
2126,62.136513,61.827423,62.578228,62.60032
2127,62.158596,61.717052,62.754963,62.158596
2128,62.099716,61.797997,62.703415,62.305836
2129,62.040836,61.878937,62.651867,62.45308
2130,61.981956,61.95988,62.60032,62.60032
2131,62.048195,61.970917,62.58927,62.511963
2132,62.114433,61.981956,62.578228,62.423607
2133,62.16964,61.893654,62.578228,62.368393
2134,62.224842,61.805347,62.578228,62.31318
2135,62.18068,61.882614,62.633453,62.467796
2136,62.136513,61.95988,62.688683,62.62241
2137,62.147552,61.95988,62.677635,62.6445
2138,62.158596,61.95988,62.66659,62.66659
2139,62.004036,61.95988,62.953823,62.445694
2140,62.136513,62.070274,62.578228,62.60032
2141,62.158596,62.048195,62.578228,62.84334
2142,62.114433,61.9378,62.754963,62.556137
2143,62.114433,61.981956,62.688683,62.6445
2144,62.136513,61.981956,62.578228,62.556137
2145,62.136513,62.20276,62.60032,62.688683
2146,62.136513,61.9378,62.578228,62.66659
2147,62.048195,61.95988,62.754963,62.60032
2148,61.95988,61.981956,62.710777,62.18068
2149,62.224842,61.981956,62.53405,62.84334
2150,62.246925,62.136513,62.799152,62.865437
2151,61.981956,61.981956,62.53405,62.423607
2152,62.224842,61.981956,62.53405,62.51196
2153,62.18068,61.805347,62.556137,62.445694
2154,62.048195,61.9378,62.51196,62.31318
2155,62.158596,61.95988,62.51196,62.6445
2156,62.158596,62.070274,62.688683,62.688683
2157,62.158596,61.95988,62.578228,62.489872
2158,62.31318,61.95988,62.40152,62.66659
2159,62.136513,61.981956,62.578228,62.51196
2160,62.158596,61.89365,62.578228,62.62241
2161,62.158596,61.69498,62.53405,62.31318
2162,62.070274,61.95988,62.688683,62.754963
2163,62.224842,61.95988,62.379436,62.754963
2164,62.048195,61.915726,62.46778,62.578228
2165,62.070274,61.95988,62.66659,62.53405
2166,62.070274,61.981956,62.53405,62.246925
2167,61.981956,61.95988,62.60032,62.53405
2168,62.070274,62.158596,62.60032,62.60032
2169,62.136513,62.048195,62.688683,62.865437
2170,62.136513,62.246925,62.62241,62.84334
2171,62.158596,61.95988,63.04222,62.489872
2172,62.18068,62.026115,62.688683,62.6445
2173,62.224842,61.95988,62.60032,62.865437
2174,62.20276,62.070274,62.35735,62.51196
2175,62.048195,62.004036,62.62241,62.489872
2176,62.31318,62.048195,62.578228,62.688683
2177,62.235886,62.015076,62.666595,62.58928
2178,62.158596,61.981956,62.754963,62.489872
2179,62.136513,61.981956,62.73287,62.73287
2180,62.103394,61.981956,62.743916,62.710777
2181,62.070274,61.981956,62.754963,62.688683
2182,62.092354,61.89365,62.754963,62.489872
2183,62.16964,61.937805,62.710777,62.45674
2184,62.246925,61.981956,62.66659,62.423607
2185,62.224842,61.915726,62.710777,62.62241
2186,62.19172,61.993,62.600327,62.611366
2187,62.158596,62.070274,62.489872,62.60032
2188,62.224846,62.015076,62.57823,62.710785
2189,62.291096,61.95988,62.66659,62.821247
2190,62.20276,62.048195,62.578228,62.578228
2191,62.1218,62.018757,62.563503,62.48988
2192,62.04084,61.98932,62.548775,62.401527
2193,61.95988,61.95988,62.53405,62.31318
2194,62.158596,62.004036,62.66659,62.688683
2195,62.16596,61.98932,62.6445,62.710777
2196,62.173317,61.974598,62.62241,62.73287
2197,62.18068,61.95988,62.60032,62.754963
2198,62.16964,62.048195,62.611366,62.82125
2199,62.158596,62.136513,62.62241,62.887535
2200,62.19172,62.070274,62.6445,62.77706
2201,62.224842,62.004036,62.66659,62.66659
2202,62.14756,62.158607,62.677635,62.766014
2203,62.070274,62.31318,62.688683,62.865437
2204,62.114433,62.169647,62.688683,62.754967
2205,62.158596,62.026115,62.688683,62.6445
2206,62.136513,61.871574,62.53405,62.31318
2207,62.20276,61.95988,62.754963,62.865437
2208,62.136513,61.9378,62.777058,62.578228
2209,62.114433,61.981956,62.799152,62.35735
2210,62.18068,61.827423,62.489872,62.46778
2211,62.070274,61.95988,62.688683,62.578228
2212,62.136513,61.981956,62.46778,62.379436
2213,62.246925,61.9378,62.6445,62.51196
2214,61.95988,61.95988,62.688683,62.489872
2215,62.18068,61.89365,62.688683,62.66659
2216,62.048195,62.158596,62.688683,62.423607
2217,62.136513,61.981956,62.578228,62.423607
2218,62.246925,61.981956,62.66659,62.578228
2219,62.136513,61.95988,62.688683,62.62241
2220,62.158596,62.048195,62.53405,62.6445
2221,62.092354,61.9378,62.62241,62.51196
2222,62.158596,61.95988,62.66659,62.865437
2223,62.070274,62.004036,62.578228,62.489872
2224,61.981956,61.981956,62.777058,62.136513
2225,62.20276,61.95988,62.777058,62.777058
2226,62.224842,62.070274,62.710777,62.688683
2227,62.224842,62.004036,62.688683,62.66659
2228,62.224842,62.048195,62.688683,62.688683
2229,62.26901,61.95988,62.423607,62.66659
2230,62.20276,62.136513,62.6445,62.710777
2231,62.20276,62.092354,62.73287,62.865437
2232,62.224842,61.95988,62.60032,62.66659
2233,62.224842,61.981956,62.73287,62.51196
2234,62.246925,62.18068,62.66659,62.90963
2235,62.246925,61.981956,62.688683,62.66659
2236,62.18068,61.95988,62.66659,62.84334
2237,62.489872,62.004036,62.66659,62.93173
2238,62.335262,61.95988,62.821247,62.821247
2239,61.981956,62.158596,62.953823,62.423607
2240,62.246925,62.048195,62.754963,62.6445
2241,62.18068,62.026115,62.688683,62.51196
2242,62.20276,62.158596,62.688683,62.821247
2243,62.158596,61.981956,62.66659,62.710777
2244,62.224842,61.981956,62.710777,62.335262
2245,62.20276,61.95988,62.60032,62.62241
2246,62.224842,61.95988,62.688683,62.578228
2247,62.158596,61.7612,62.688683,62.31318
2248,62.048195,61.981956,62.6445,62.31318
2249,62.136513,61.95988,62.578228,62.66659
2250,62.158596,61.89365,62.710777,62.60032
2251,62.158596,62.026115,62.66659,62.6445
2252,62.114433,61.95988,62.688683,62.66659
2253,62.092354,61.871574,62.688683,62.489872
2254,62.147556,61.915726,62.633453,62.666607
2255,62.20276,61.95988,62.578228,62.84334
2256,62.136513,61.981956,62.865437,62.51196
2257,62.125473,62.070274,62.78811,62.60032
2258,62.114433,62.158596,62.710777,62.688683
2259,62.158596,62.004036,62.66659,62.777058
2260,62.147552,61.992996,62.589275,62.666595
2261,62.136513,61.981956,62.51196,62.556137
